BJD,JD,V,V_error
2457807.34689302,2457807.34551,17.3726666667,0.0278303442
2457807.34701302,2457807.34563,17.371,0.0257580658
2457807.34712302,2457807.34574,17.455,0.0287798851
2457807.34724301,2457807.34586,17.4563333333,0.0286894367
2457807.34736301,2457807.34598,17.4756666667,0.029666206
2457807.34747301,2457807.34609,17.5193333333,0.0307619922
2457807.347593,2457807.34621,17.4673333333,0.0306141613
2457807.347703,2457807.34632,17.4416666667,0.029808496
2457807.347823,2457807.34644,17.35,0.025769823
2457807.34793299,2457807.34655,17.384,0.0268612743
2457807.34805299,2457807.34667,17.431,0.0287798851
2457807.34817299,2457807.34679,17.4173333333,0.0286894367
2457807.34828298,2457807.3469,17.493,0.0297977514
2457807.34840298,2457807.34702,17.356,0.0258945565
2457807.34851298,2457807.34713,17.339,0.025769823
2457807.34863297,2457807.34725,17.348,0.0267787631
2457807.34875297,2457807.34737,17.366,0.0258344278
2457807.34886297,2457807.34748,17.2903333333,0.025769823
2457807.34898296,2457807.3476,17.275,0.0248544282
2457807.34909296,2457807.34771,17.371,0.0277258764
2457807.34921296,2457807.34783,17.324,0.0268988184
2457807.34933295,2457807.34795,17.2773333333,0.0248939868
2457807.34944295,2457807.34806,17.277,0.0259211494
2457807.34956295,2457807.34818,17.2653333333,0.0249709117
2457807.34967295,2457807.34829,17.2933333333,0.0258821872
2457807.34979294,2457807.34841,17.214,0.0249580846
2457807.34990294,2457807.34852,17.1816666667,0.0239980413
2457807.35002293,2457807.34864,17.1633333333,0.0228710249
2457807.35014293,2457807.34876,17.1753333333,0.0238345082
2457807.35025293,2457807.34887,17.2206666667,0.0240113813
2457807.35037292,2457807.34899,17.2203333333,0.0239854156
2457807.35048292,2457807.3491,17.204,0.0238217958
2457807.35060292,2457807.34922,17.231,0.0238217958
2457807.35072291,2457807.34934,17.252,0.0248415409
2457807.35083291,2457807.34945,17.2916666667,0.0268756425
2457807.35095291,2457807.34957,17.3043333333,0.024905457
2457807.3510629,2457807.34968,17.2583333333,0.025769823
2457807.3511829,2457807.3498,17.267,0.0278665827
2457807.3513029,2457807.34992,17.288,0.0249709117
2457807.35141289,2457807.35003,17.2323333333,0.0238345082
2457807.35153289,2457807.35015,17.17,0.0230413973
2457807.35164289,2457807.35026,17.245,0.0268612743
2457807.35176289,2457807.35038,17.145,0.0239854156
2457807.35188288,2457807.3505,17.1426666667,0.0221030865
2457807.35199288,2457807.35061,17.2053333333,0.0229843814
