BJD,JD,V,V_error
2458326.57140937,2458326.566667,12.777,0.009
2458326.57224242,2458326.5675,12.785,0.009
2458326.57283145,2458326.568089,12.6912,0.0093
2458326.57307547,2458326.568333,12.783,0.009
2458326.57390952,2458326.569167,12.781,0.009
2458326.57439054,2458326.569648,12.7091,0.0091
2458326.57489357,2458326.570151,12.796,0.009
2458326.57578462,2458326.571042,12.799,0.009
2458326.57595263,2458326.57121,12.6979,0.0094
2458326.57660567,2458326.571863,12.81,0.009
2458326.57748572,2458326.572743,12.809,0.009
2458326.57830777,2458326.573565,12.805,0.01
2458326.57908781,2458326.574345,12.7098,0.0091
2458326.57911781,2458326.574375,12.799,0.01
2458326.57992786,2458326.575185,12.791,0.01
2458326.5806819,2458326.575939,12.7029,0.0091
2458326.5807379,2458326.575995,12.791,0.01
2458326.58172196,2458326.576979,12.79,0.01
2458326.582379,2458326.577636,12.7036,0.009
2458326.58256701,2458326.577824,12.799,0.01
2458326.58348106,2458326.578738,12.814,0.01
2458326.58393809,2458326.579195,12.7168,0.009
2458326.58438411,2458326.579641,12.806,0.01
2458326.58520616,2458326.580463,12.83,0.01
2458326.5858732,2458326.58113,12.7291,0.0091
2458326.58601621,2458326.581273,12.824,0.01
2458326.58696526,2458326.582222,12.82,0.01
2458326.58743628,2458326.582693,12.7389,0.0091
2458326.58782231,2458326.583079,12.826,0.01
2458326.58863235,2458326.583889,12.835,0.01
2458326.58906738,2458326.584324,12.7432,0.0091
2458326.5895124,2458326.584769,12.829,0.01
2458326.59040345,2458326.58566,12.811,0.01
2458326.59064247,2458326.585899,12.7443,0.0089
2458326.5912135,2458326.58647,12.83,0.01
2458326.59205855,2458326.587315,12.82,0.01
2458326.59220756,2458326.587464,12.7463,0.009
2458326.59284559,2458326.588102,12.818,0.01
2458326.59364364,2458326.5889,12.818,0.01
2458326.59447769,2458326.589734,12.78,0.01
2458326.59532273,2458326.590579,12.775,0.01
2458326.59537574,2458326.590632,12.6814,0.0086
2458326.59615578,2458326.591412,12.769,0.01
2458326.59697583,2458326.592232,12.6655,0.0088
2458326.59700083,2458326.592257,12.744,0.01
2458326.59783388,2458326.59309,12.733,0.01
2458326.59856792,2458326.593824,12.6322,0.0086
2458326.59863292,2458326.593889,12.704,0.01
2458326.59946597,2458326.594722,12.687,0.01
2458326.60015701,2458326.595413,12.5903,0.0085
2458326.60031102,2458326.595567,12.695,0.009
2458326.60113306,2458326.596389,12.655,0.009
2458326.6018531,2458326.597109,12.5737,0.0085
2458326.60193111,2458326.597187,12.619,0.009
2458326.60278816,2458326.598044,12.621,0.009
2458326.60341719,2458326.598673,12.5488,0.0082
2458326.6035872,2458326.598843,12.603,0.009
2458326.60445525,2458326.599711,12.574,0.009
2458326.60498828,2458326.600244,12.5086,0.0082
2458326.6052423,2458326.600498,12.55,0.009
2458326.60604034,2458326.601296,12.566,0.009
2458326.60656037,2458326.601816,12.4948,0.0081
2458326.60687439,2458326.60213,12.571,0.009
2458326.60766143,2458326.602917,12.591,0.009
2458326.60815446,2458326.60341,12.5143,0.0081
2458326.60845948,2458326.603715,12.589,0.009
2458326.60926953,2458326.604525,12.583,0.009
2458326.60975455,2458326.60501,12.524,0.0083
2458326.61012657,2458326.605382,12.591,0.009
2458326.61094862,2458326.606204,12.598,0.009
2458326.61135364,2458326.606609,12.5315,0.0082
2458326.61180467,2458326.60706,12.622,0.009
2458326.61266172,2458326.607917,12.614,0.009
2458326.61345976,2458326.608715,12.641,0.009
2458326.61426981,2458326.609525,12.638,0.009
2458326.61454383,2458326.609799,12.5912,0.0083
2458326.61510386,2458326.610359,12.673,0.009
2458326.6158909,2458326.611146,12.66,0.009
2458326.61628793,2458326.611543,12.623,0.0084
2458326.61673595,2458326.611991,12.691,0.009
2458326.617615,2458326.61287,12.684,0.009
2458326.61788202,2458326.613137,12.6328,0.0085
2458326.61842605,2458326.613681,12.701,0.009
2458326.61925909,2458326.614514,12.714,0.009
2458326.62011514,2458326.61537,12.722,0.009
2458326.62096019,2458326.616215,12.706,0.009
2458326.62177124,2458326.617026,12.716,0.009
2458326.62265029,2458326.617905,12.726,0.009
2458326.62349534,2458326.61875,12.726,0.009
2458326.62435238,2458326.619607,12.734,0.009
2458326.62522043,2458326.620475,12.741,0.009
2458326.62614649,2458326.621401,12.717,0.009
2458326.62694453,2458326.622199,12.755,0.009
2458326.62775458,2458326.623009,12.738,0.009
2458326.62865763,2458326.623912,12.753,0.009
2458326.62946767,2458326.624722,12.759,0.009
2458327.56158016,2458327.556782,12.876,0.011
2458327.56421931,2458327.559421,12.88,0.011
2458327.56502935,2458327.560231,12.891,0.011
2458327.56646543,2458327.561667,12.885,0.011
2458327.56728648,2458327.562488,12.921,0.011
2458327.56818953,2458327.563391,12.92,0.011
2458327.56904658,2458327.564248,12.914,0.011
2458327.56992563,2458327.565127,12.92,0.011
2458327.57081668,2458327.566018,12.902,0.011
2458327.57169673,2458327.566898,12.932,0.011
2458327.57253077,2458327.567732,12.895,0.011
2458327.57336382,2458327.568565,12.885,0.011
2458327.57459089,2458327.569792,12.873,0.011
2458327.57593296,2458327.571134,12.833,0.011
2458327.57733404,2458327.572535,12.832,0.011
2458327.57824809,2458327.573449,12.805,0.011
2458327.57904714,2458327.574248,12.807,0.011
2458327.57991518,2458327.575116,12.786,0.011
2458327.58076023,2458327.575961,12.763,0.011
2458327.58168628,2458327.576887,12.758,0.011
2458327.58250733,2458327.577708,12.765,0.011
2458327.58345638,2458327.578657,12.741,0.011
2458327.58440543,2458327.579606,12.757,0.011
2458327.58525048,2458327.580451,12.747,0.011
2458327.58609553,2458327.581296,12.736,0.011
2458327.58698658,2458327.582187,12.733,0.011
2458327.58776262,2458327.582963,12.735,0.011
2458327.58860767,2458327.583808,12.739,0.011
2458327.58939471,2458327.584595,12.745,0.011
2458327.59033176,2458327.585532,12.742,0.011
2458327.59114281,2458327.586343,12.748,0.011
2458327.59196385,2458327.587164,12.746,0.011
2458327.5927739,2458327.587974,12.736,0.011
2458327.59357294,2458327.588773,12.787,0.011
2458327.59437199,2458327.589572,12.778,0.011
2458327.59533204,2458327.590532,12.802,0.012
2458327.59624709,2458327.591447,12.798,0.012
2458327.59714914,2458327.592349,12.803,0.012
2458327.59805219,2458327.593252,12.837,0.012
2458327.59892024,2458327.59412,12.82,0.012
2458327.59976529,2458327.594965,12.802,0.012
2458327.60058734,2458327.595787,12.796,0.012
2458327.60144438,2458327.596644,12.827,0.012
2458327.60227743,2458327.597477,12.831,0.012
2458327.60320348,2458327.598403,12.827,0.012
2458327.60399052,2458327.59919,12.819,0.012
2458327.60481257,2458327.600012,12.839,0.012
2458327.60566862,2458327.600868,12.836,0.012
2458327.60650166,2458327.601701,12.829,0.013
2458327.60739371,2458327.602593,12.846,0.013
2458327.60826176,2458327.603461,12.834,0.013
2458327.60907181,2458327.604271,12.83,0.013
2458327.60996286,2458327.605162,12.841,0.013
2458327.6107729,2458327.605972,12.846,0.013
2458327.61161795,2458327.606817,12.851,0.013
2458327.612463,2458327.607662,12.869,0.013
2458327.61333105,2458327.60853,12.91,0.014
2458327.61416409,2458327.609363,12.856,0.014
2458327.61499814,2458327.610197,12.881,0.014
2458327.61583119,2458327.61103,12.888,0.014
2458327.61669923,2458327.611898,12.868,0.014
2458327.61757928,2458327.612778,12.871,0.014
2458327.61848233,2458327.613681,12.875,0.014
2458327.61938438,2458327.614583,12.833,0.014
2458327.62025243,2458327.615451,12.875,0.014
2458327.62109748,2458327.616296,12.867,0.014
2458327.62189652,2458327.617095,12.898,0.014
2458327.62276457,2458327.617963,12.879,0.014
2458327.62359762,2458327.618796,12.872,0.014
2458327.62451267,2458327.619711,12.89,0.014
2458327.62533372,2458327.620532,12.902,0.014
2458327.62623677,2458327.621435,12.932,0.014
2458327.62706981,2458327.622268,12.934,0.014
2458327.62789186,2458327.62309,12.914,0.014
2458327.6287029,2458327.623901,12.908,0.014
2458327.62953595,2458327.624734,12.904,0.015
2458327.630392,2458327.62559,12.929,0.015
2458329.55276599,2458329.547859,13.096,0.009
2458329.55353003,2458329.548623,13.132,0.02
2458329.55416606,2458329.549259,13.117,0.012
2458329.55434007,2458329.549433,13.152,0.02
2458329.55505811,2458329.550151,13.104,0.012
2458329.55518512,2458329.550278,13.149,0.02
2458329.55589116,2458329.550984,13.121,0.012
2458329.55605316,2458329.551146,13.176,0.02
2458329.5567242,2458329.551817,13.136,0.012
2458329.55687521,2458329.551968,13.156,0.02
2458329.55751124,2458329.552604,13.131,0.012
2458329.55819428,2458329.553287,13.204,0.02
2458329.55833329,2458329.553426,13.154,0.012
2458329.55900432,2458329.554097,13.186,0.02
2458329.55917833,2458329.554271,13.165,0.012
2458329.55982637,2458329.554919,13.188,0.02
2458329.56002338,2458329.555116,13.15,0.012
2458329.56064841,2458329.555741,13.197,0.021
2458329.56087942,2458329.555972,13.154,0.012
2458329.56149346,2458329.556586,13.204,0.02
2458329.56175947,2458329.556852,13.155,0.012
2458329.5623615,2458329.557454,13.203,0.021
2458329.56261552,2458329.557708,13.181,0.013
2458329.56341456,2458329.558507,13.185,0.013
2458329.56380858,2458329.558901,13.205,0.021
2458329.5642826,2458329.559375,13.159,0.012
2458329.56461862,2458329.559711,13.224,0.021
2458329.56512765,2458329.56022,13.166,0.012
2458329.56540566,2458329.560498,13.217,0.02
2458329.5659837,2458329.561076,13.179,0.012
2458329.56620371,2458329.561296,13.208,0.021
2458329.56682874,2458329.561921,13.15,0.013
2458329.56699075,2458329.562083,13.197,0.021
2458329.56770879,2458329.562801,13.15,0.014
2458329.56778979,2458329.562882,13.196,0.021
2458329.56862284,2458329.563715,13.206,0.021
2458329.56877385,2458329.563866,13.169,0.013
2458329.56944488,2458329.564537,13.227,0.021
2458329.56961889,2458329.564711,13.148,0.013
2458329.57024392,2458329.565336,13.225,0.021
2458329.57046393,2458329.565556,13.182,0.013
2458329.57104197,2458329.566134,13.229,0.021
2458329.57129698,2458329.566389,13.185,0.013
2458329.57182901,2458329.566921,13.205,0.021
2458329.57214202,2458329.567234,13.182,0.013
2458329.57261605,2458329.567708,13.212,0.021
2458329.57299807,2458329.56809,13.165,0.013
2458329.57342609,2458329.568518,13.238,0.021
2458329.57383212,2458329.568924,13.209,0.013
2458329.57422514,2458329.569317,13.242,0.021
2458329.57470016,2458329.569792,13.219,0.013
2458329.57507018,2458329.570162,13.234,0.021
2458329.57554521,2458329.570637,13.18,0.013
2458329.57592623,2458329.571018,13.242,0.021
2458329.57644726,2458329.571539,13.194,0.013
2458329.57693328,2458329.572025,13.269,0.022
2458329.5773393,2458329.572431,13.197,0.013
2458329.57773232,2458329.572824,13.208,0.021
2458329.57818335,2458329.573275,13.197,0.013
2458329.57856537,2458329.573657,13.239,0.022
2458329.57902839,2458329.57412,13.199,0.013
2458329.57945742,2458329.574549,13.227,0.021
2458329.57988544,2458329.574977,13.195,0.013
2458329.58031346,2458329.575405,13.222,0.021
2458329.58071848,2458329.57581,13.177,0.013
2458329.58128551,2458329.576377,13.241,0.022
2458329.58155253,2458329.576644,13.196,0.013
2458329.58216556,2458329.577257,13.248,0.021
2458329.58240857,2458329.5775,13.187,0.013
2458329.58304561,2458329.578137,13.246,0.021
2458329.58319562,2458329.578287,13.214,0.014
2458329.58391366,2458329.579005,13.266,0.022
2458329.58398266,2458329.579074,13.225,0.013
2458329.5847117,2458329.579803,13.248,0.021
2458329.5848277,2458329.579919,13.24,0.013
2458329.58552174,2458329.580613,13.254,0.021
2458329.58567275,2458329.580764,13.235,0.013
2458329.58632078,2458329.581412,13.242,0.021
2458329.58652879,2458329.58162,13.238,0.014
2458329.58715383,2458329.582245,13.24,0.021
2458329.58742084,2458329.582512,13.212,0.014
2458329.58796487,2458329.583056,13.271,0.021
2458329.58824189,2458329.583333,13.222,0.014
2458329.58879792,2458329.583889,13.256,0.021
2458329.58906393,2458329.584155,13.231,0.014
2458329.58960796,2458329.584699,13.255,0.021
2458329.58989698,2458329.584988,13.227,0.013
2458329.590395,2458329.585486,13.263,0.021
2458329.59077702,2458329.585868,13.221,0.013
2458329.59122805,2458329.586319,13.277,0.021
2458329.59162207,2458329.586713,13.238,0.014
2458329.59206209,2458329.587153,13.277,0.022
2458329.59246711,2458329.587558,13.21,0.014
2458329.59284913,2458329.58794,13.263,0.022
2458329.59332316,2458329.588414,13.218,0.014
2458329.59371718,2458329.588808,13.272,0.022
2458329.5941572,2458329.589248,13.194,0.014
2458329.59451622,2458329.589607,13.257,0.021
2458329.59499025,2458329.590081,13.246,0.013
2458329.59532626,2458329.590417,13.274,0.022
2458329.59584629,2458329.590937,13.246,0.013
2458329.59612431,2458329.591215,13.272,0.021
2458329.59668034,2458329.591771,13.241,0.013
2458329.59695835,2458329.592049,13.246,0.021
2458329.59753638,2458329.592627,13.239,0.013
2458329.59775639,2458329.592847,13.247,0.021
2458329.59834643,2458329.593437,13.231,0.013
2458329.59872845,2458329.593819,13.251,0.022
2458329.59919147,2458329.594282,13.199,0.013
2458329.59951649,2458329.594607,13.238,0.021
2458329.60001352,2458329.595104,13.225,0.013
2458329.60031453,2458329.595405,13.263,0.021
2458329.60083556,2458329.595926,13.227,0.013
2458329.60111357,2458329.596204,13.248,0.021
2458329.60168061,2458329.596771,13.209,0.013
2458329.60190062,2458329.596991,13.23,0.021
2458329.60258365,2458329.597674,13.182,0.013
2458329.60274566,2458329.597836,13.223,0.021
2458329.6034047,2458329.598495,13.197,0.013
2458329.6035437,2458329.598634,13.244,0.021
2458329.60421574,2458329.599306,13.173,0.013
2458329.60435375,2458329.599444,13.213,0.021
2458329.60503678,2458329.600127,13.178,0.013
2458329.60522179,2458329.600312,13.225,0.022
2458329.60589383,2458329.600984,13.163,0.013
2458329.60602084,2458329.601111,13.234,0.021
2458329.60672687,2458329.601817,13.171,0.013
2458329.60687788,2458329.601968,13.233,0.021
2458329.60758392,2458329.602674,13.153,0.013
2458329.60791894,2458329.603009,13.205,0.021
2458329.60840496,2458329.603495,13.176,0.013
2458329.60875298,2458329.603843,13.226,0.021
2458329.60927301,2458329.604363,13.148,0.013
2458329.60955103,2458329.604641,13.188,0.02
2458329.61014206,2458329.605232,13.15,0.013
2458329.61041907,2458329.605509,13.187,0.02
2458329.6109281,2458329.606018,13.141,0.013
2458329.61134512,2458329.606435,13.192,0.02
2458329.61172714,2458329.606817,13.129,0.013
2458329.61256019,2458329.60765,13.113,0.013
2458329.61338223,2458329.608472,13.124,0.013
2458329.61422727,2458329.609317,13.123,0.013
2458329.61507232,2458329.610162,13.123,0.013
2458329.61585936,2458329.610949,13.115,0.013
2458329.61673941,2458329.611829,13.145,0.013
2458329.61756145,2458329.612651,13.164,0.014
2458329.6183715,2458329.613461,13.161,0.013
2458329.61919254,2458329.614282,13.144,0.014
2458329.61999158,2458329.615081,13.166,0.014
2458329.62080163,2458329.615891,13.17,0.014
2458329.62162367,2458329.616713,13.18,0.014
2458329.62244571,2458329.617535,13.181,0.014
2458329.62326676,2458329.618356,13.186,0.014
2458329.6241238,2458329.619213,13.18,0.014
2458329.62491085,2458329.62,13.164,0.015
2458329.62572089,2458329.62081,13.186,0.015
2458329.62655393,2458329.621643,13.186,0.015
2458329.62738798,2458329.622477,13.197,0.015
2458329.62815202,2458329.623241,13.212,0.015
2458329.62895006,2458329.624039,13.176,0.015
2458329.62981811,2458329.624907,13.154,0.016
2458329.63066315,2458329.625752,13.224,0.017
2458329.6315312,2458329.62662,13.202,0.018
2458329.63230724,2458329.627396,13.21,0.018
2458425.55620682,2458425.55252,17.191,0.128
2458450.56158945,2458450.559978,17.356,0.234
2458807.53981146,2458807.53749,12.049,0.004
2458807.54297118,2458807.54065,12.077,0.004
2458807.545141,2458807.54282,12.078,0.004
2458807.54731081,2458807.54499,12.081,0.005
2458807.54947063,2458807.54715,12.115,0.005
2458807.55164044,2458807.54932,12.116,0.005
2458807.55380026,2458807.55148,12.128,0.005
2458807.55597007,2458807.55365,12.121,0.005
2458807.55813988,2458807.55582,12.139,0.005
2458807.5603097,2458807.55799,12.141,0.005
2458807.56246951,2458807.56015,12.147,0.005
2458807.56464932,2458807.56233,12.162,0.005
2458807.56680914,2458807.56449,12.145,0.005
2458807.56897895,2458807.56666,12.141,0.006
2458807.57113877,2458807.56882,12.121,0.005
2458807.57331858,2458807.571,12.102,0.005
2458807.57547839,2458807.57316,12.086,0.005
2458807.57763821,2458807.57532,12.049,0.005
2458807.57981802,2458807.5775,12.014,0.005
2458807.58197783,2458807.57966,11.959,0.004
2458807.58414765,2458807.58183,11.913,0.004
