BJD,JD,V,V_error
2457609.27754527,2457609.27675,13.386,0.0148660687
2457609.27783525,2457609.27704,13.397,0.0148660687
2457609.27817522,2457609.27738,13.36,0.0158113883
2457609.27846519,2457609.27767,13.346,0.0158113883
2457609.27879516,2457609.278,13.399,0.0148660687
2457609.27909514,2457609.2783,13.356,0.0158113883
2457609.27942511,2457609.27863,13.36,0.0148660687
2457609.27972508,2457609.27893,13.362,0.0158113883
2457609.28004505,2457609.27925,13.392,0.0148660687
2457609.28034503,2457609.27955,13.385,0.0148660687
2457609.28068499,2457609.27989,13.374,0.0148660687
2457609.28097497,2457609.28018,13.433,0.0158113883
2457609.28131494,2457609.28052,13.382,0.0148660687
2457609.28161491,2457609.28082,13.4,0.0158113883
2457609.28193488,2457609.28114,13.392,0.0158113883
2457609.28223486,2457609.28144,13.336,0.0167630546
2457609.28255483,2457609.28176,13.373,0.0180277564
2457609.2828648,2457609.28207,13.435,0.0161554944
2457609.28318477,2457609.28239,13.396,0.0180277564
2457609.28348475,2457609.28269,13.394,0.0180277564
2457609.28382472,2457609.28303,13.413,0.018973666
2457609.28411469,2457609.28332,13.376,0.0199248588
2457609.28444466,2457609.28365,13.385,0.0158113883
2457609.28474463,2457609.28395,13.359,0.0167630546
2457609.2850746,2457609.28428,13.4,0.0158113883
2457609.28537458,2457609.28458,13.37,0.0158113883
2457609.28569455,2457609.2849,13.347,0.0158113883
2457609.28599452,2457609.2852,13.394,0.0148660687
2457609.28633449,2457609.28554,13.384,0.0148660687
2457609.28662447,2457609.28583,13.37,0.0167630546
2457609.28695444,2457609.28616,13.381,0.0158113883
2457609.28725441,2457609.28646,13.348,0.0148660687
2457609.28758438,2457609.28679,13.35,0.0158113883
2457609.28789436,2457609.2871,13.371,0.0167630546
2457609.28820433,2457609.28741,13.37,0.0161554944
2457609.2885043,2457609.28771,13.346,0.0167630546
2457609.28883427,2457609.28804,13.335,0.0167630546
2457609.28913424,2457609.28834,13.382,0.0167630546
2457609.28946422,2457609.28867,13.375,0.0158113883
2457609.28975419,2457609.28896,13.411,0.0158113883
2457609.29009416,2457609.2893,13.368,0.0158113883
2457609.29040413,2457609.28961,13.361,0.0170880075
2457609.2907141,2457609.28992,13.398,0.0167630546
2457609.29102408,2457609.29023,13.363,0.0158113883
2457609.29134405,2457609.29055,13.383,0.0177200451
2457609.29164402,2457609.29085,13.381,0.0177200451
2457609.29198399,2457609.29119,13.364,0.0177200451
2457609.29227397,2457609.29148,13.334,0.0180277564
2457609.29261394,2457609.29182,13.407,0.0180277564
2457609.29291391,2457609.29212,13.37,0.018973666
2457609.29323388,2457609.29244,13.39,0.018973666
2457609.29354385,2457609.29275,13.432,0.0180277564
2457609.29385382,2457609.29306,13.453,0.018973666
2457609.2941538,2457609.29336,13.378,0.018973666
2457609.29448377,2457609.29369,13.357,0.020880613
2457609.29478374,2457609.29399,13.359,0.020880613
2457609.29512371,2457609.29433,13.491,0.0193132079
2457609.29543369,2457609.29464,13.391,0.0202484567
2457609.29575366,2457609.29496,13.37,0.0211896201
2457609.29605363,2457609.29526,13.403,0.0230867928
2457609.2963636,2457609.29557,13.393,0.0221359436
2457609.29668358,2457609.29589,13.362,0.025
2457609.29699355,2457609.2962,13.402,0.0240416306
2457609.29729352,2457609.2965,13.369,0.0243515913
2457610.1980843,2457610.19737,13.95,0.0102956301
2457610.19838427,2457610.19767,13.953,0.0102956301
2457610.19869425,2457610.19798,13.948,0.0116619038
2457610.19899422,2457610.19828,13.992,0.0116619038
2457610.19930419,2457610.19859,13.971,0.0125299641
2457610.19960417,2457610.19889,13.931,0.0130384048
2457610.19989414,2457610.19918,13.968,0.0125299641
2457610.20019411,2457610.19948,13.945,0.0116619038
2457610.20051409,2457610.1998,13.967,0.0102956301
2457610.20081406,2457610.2001,13.942,0.0089442719
2457610.20112403,2457610.20041,13.933,0.0094339811
2457610.20143401,2457610.20072,13.942,0.0094339811
2457610.20173398,2457610.20102,13.946,0.0094339811
2457610.20205395,2457610.20134,13.955,0.0094339811
2457610.20235392,2457610.20164,13.946,0.0089442719
2457610.2026539,2457610.20194,13.94,0.0094339811
2457610.20294387,2457610.20223,13.927,0.0089442719
2457610.20324385,2457610.20253,13.956,0.0094339811
2457610.20355382,2457610.20284,13.958,0.0089442719
2457610.20385379,2457610.20314,13.933,0.0089442719
2457610.20418376,2457610.20347,13.939,0.0089442719
2457610.20448374,2457610.20377,13.934,0.0089442719
2457610.20478371,2457610.20407,13.938,0.0094339811
2457610.20509368,2457610.20438,13.938,0.0094339811
2457610.20539366,2457610.20468,13.945,0.0094339811
2457610.20568363,2457610.20497,13.948,0.0094339811
2457610.2059836,2457610.20527,13.96,0.0094339811
2457610.20628358,2457610.20557,13.963,0.0080622577
2457610.20660355,2457610.20589,13.958,0.0094339811
2457610.20690352,2457610.20619,13.946,0.0089442719
2457610.2072235,2457610.20651,13.938,0.0089442719
2457610.20752347,2457610.20681,13.93,0.0080622577
2457610.20783344,2457610.20712,13.946,0.0080622577
2457610.20813341,2457610.20742,13.945,0.0080622577
2457610.20844339,2457610.20773,13.951,0.0080622577
2457610.20873336,2457610.20802,13.948,0.0080622577
2457610.20905333,2457610.20834,13.956,0.0094339811
2457610.20934331,2457610.20863,13.953,0.0094339811
2457610.20964328,2457610.20893,13.976,0.0094339811
2457610.20995325,2457610.20924,13.942,0.0094339811
2457610.21026323,2457610.20955,13.941,0.0094339811
2457610.2105732,2457610.20986,13.963,0.0089442719
2457610.21088317,2457610.21017,13.967,0.0086023253
2457610.21118315,2457610.21047,13.946,0.0089442719
2457610.21149312,2457610.21078,13.962,0.0080622577
2457610.21179309,2457610.21108,13.953,0.0094339811
2457610.21208307,2457610.21137,13.946,0.0080622577
2457610.21238304,2457610.21167,13.973,0.0080622577
2457610.21268301,2457610.21197,13.954,0.0080622577
2457610.21300299,2457610.21229,13.963,0.0080622577
2457610.21331296,2457610.2126,13.947,0.0080622577
2457610.21361293,2457610.2129,13.939,0.0080622577
2457610.2139229,2457610.21321,13.949,0.0080622577
2457610.21423288,2457610.21352,13.973,0.0080622577
2457610.21454285,2457610.21383,13.958,0.0080622577
2457610.21484282,2457610.21413,13.944,0.0080622577
2457610.2151328,2457610.21442,13.952,0.0080622577
2457610.21543277,2457610.21472,13.946,0.0080622577
2457610.21573274,2457610.21502,13.965,0.0080622577
2457610.21604272,2457610.21533,13.969,0.0080622577
2457610.21638269,2457610.21567,13.954,0.0080622577
2457610.21666266,2457610.21595,13.943,0.0080622577
2457610.21697264,2457610.21626,13.961,0.0080622577
2457610.21728261,2457610.21657,13.951,0.0080622577
2457610.21758258,2457610.21687,13.977,0.0080622577
2457610.21788255,2457610.21717,13.991,0.0080622577
2457610.21817253,2457610.21746,13.956,0.0080622577
2457610.2184725,2457610.21776,13.969,0.0080622577
2457610.21878248,2457610.21807,13.962,0.0080622577
2457610.21908245,2457610.21837,13.946,0.0072111026
2457610.21941242,2457610.2187,13.961,0.0080622577
2457610.21971239,2457610.219,13.964,0.0080622577
2457610.22001237,2457610.2193,13.957,0.0080622577
2457610.22032234,2457610.21961,13.948,0.0080622577
2457610.22062231,2457610.21991,13.967,0.0080622577
2457610.22092229,2457610.22021,13.962,0.0080622577
2457610.22124226,2457610.22053,13.978,0.0080622577
2457610.22153223,2457610.22082,13.968,0.0072111026
2457610.22183221,2457610.22112,13.955,0.0080622577
2457610.22213218,2457610.22142,13.975,0.0080622577
2457610.22245215,2457610.22174,13.969,0.0080622577
2457610.22275212,2457610.22204,13.98,0.0080622577
2457610.2230521,2457610.22234,13.957,0.0080622577
2457610.22337207,2457610.22266,13.972,0.0080622577
2457610.22368204,2457610.22297,13.962,0.0072111026
2457610.22398202,2457610.22327,13.969,0.0080622577
2457610.22428199,2457610.22357,13.963,0.0072111026
2457610.22457197,2457610.22386,13.967,0.0080622577
2457610.22487194,2457610.22416,13.953,0.0080622577
2457610.22517191,2457610.22446,13.989,0.0080622577
2457610.22550188,2457610.22479,13.949,0.0080622577
2457610.22580186,2457610.22509,13.961,0.0072111026
2457610.22611183,2457610.2254,13.978,0.0080622577
2457610.2264118,2457610.2257,13.988,0.0080622577
2457610.22672177,2457610.22601,13.943,0.0094339811
2457610.22702175,2457610.22631,14.018,0.0086023253
2457610.22732172,2457610.22661,13.964,0.0089442719
2457610.2276117,2457610.2269,14.004,0.0086023253
2457610.22791167,2457610.2272,13.973,0.0080622577
2457610.22822164,2457610.22751,13.963,0.0080622577
2457610.22856161,2457610.22785,13.969,0.0080622577
2457610.22885159,2457610.22814,13.957,0.0080622577
2457610.22915156,2457610.22844,13.944,0.0080622577
2457610.22945153,2457610.22874,13.981,0.0080622577
2457610.22977151,2457610.22906,13.972,0.0086023253
2457610.23007148,2457610.22936,13.979,0.0080622577
2457610.23037145,2457610.22966,13.965,0.0080622577
2457610.23066143,2457610.22995,13.961,0.0080622577
2457610.2309714,2457610.23026,13.988,0.0086023253
2457610.23127137,2457610.23056,13.978,0.0080622577
2457610.23161134,2457610.2309,13.972,0.0080622577
2457610.23190132,2457610.23119,13.988,0.0080622577
2457610.23220129,2457610.23149,13.99,0.0080622577
2457610.23250127,2457610.23179,13.961,0.0080622577
2457610.23281124,2457610.2321,14.011,0.0080622577
2457610.23311121,2457610.2324,13.971,0.0080622577
2457610.23342118,2457610.23271,13.951,0.0080622577
2457610.23373116,2457610.23302,13.963,0.0080622577
2457610.23401113,2457610.2333,13.966,0.0080622577
2457610.2343211,2457610.23361,13.971,0.0080622577
2457610.23465108,2457610.23394,13.977,0.0094339811
2457610.23494105,2457610.23423,13.978,0.0094339811
2457610.23524102,2457610.23453,14.006,0.0102956301
2457610.235541,2457610.23483,13.971,0.0102956301
2457610.23585097,2457610.23514,13.992,0.0094339811
2457610.23617094,2457610.23546,13.969,0.0094339811
2457610.23647091,2457610.23576,13.985,0.0102956301
2457610.23677089,2457610.23606,13.97,0.0102956301
2457610.23706086,2457610.23635,13.949,0.0094339811
2457610.23736084,2457610.23665,13.975,0.0089442719
2457610.23769081,2457610.23698,13.989,0.0080622577
2457610.23798078,2457610.23727,13.976,0.0080622577
2457610.23830075,2457610.23759,13.969,0.0089442719
2457610.23860072,2457610.23789,13.983,0.0094339811
2457610.2389007,2457610.23819,13.983,0.0094339811
2457610.23921067,2457610.2385,13.983,0.0094339811
2457610.23951064,2457610.2388,13.972,0.0094339811
2457610.23981062,2457610.2391,13.972,0.0094339811
2457610.24010059,2457610.23939,13.966,0.0094339811
2457610.24040057,2457610.23969,13.99,0.0102956301
2457610.24075053,2457610.24004,13.995,0.0102956301
2457610.24105051,2457610.24034,13.968,0.0116619038
2457610.24134048,2457610.24063,13.982,0.0116619038
2457610.24164046,2457610.24093,13.983,0.0116619038
2457610.24194043,2457610.24123,13.982,0.0094339811
2457610.2422604,2457610.24155,13.993,0.0094339811
2457610.24256038,2457610.24185,14.002,0.0102956301
