BJD,JD,V,V_error
2457808.44393235,2457808.44258,17.3236666667,0.0307824129
2457808.44404235,2457808.44269,17.3316666667,0.0288367291
2457808.44416234,2457808.44281,17.3003333333,0.0269116218
2457808.44428234,2457808.44293,17.3273333333,0.0298576583
2457808.44439234,2457808.44304,17.36,0.0298086723
2457808.44451233,2457808.44316,17.2536666667,0.0259067031
2457808.44462233,2457808.44327,17.2513333333,0.0278667713
2457808.44474233,2457808.44339,17.3163333333,0.0279191647
2457808.44486232,2457808.44351,17.3116666667,0.0288608493
2457808.44497232,2457808.44362,17.29,0.0289472618
2457808.44509232,2457808.44374,17.3296666667,0.0307824129
2457808.44520231,2457808.44385,17.2976666667,0.0278667713
2457808.44532231,2457808.44397,17.319,0.0269116218
2457808.44543231,2457808.44408,17.3426666667,0.0278789416
2457808.4455523,2457808.4442,17.29,0.0278416462
2457808.4456723,2457808.44432,17.2653333333,0.0278416462
2457808.4457823,2457808.44443,17.28,0.0278294596
2457808.44590229,2457808.44455,17.2663333333,0.0269532885
2457808.44601229,2457808.44466,17.2253333333,0.0259899934
2457808.44613229,2457808.44478,17.1833333333,0.0269287516
2457808.44625228,2457808.4449,17.2806666667,0.0270174752
2457808.44636228,2457808.44501,17.291,0.0259212903
2457808.44648228,2457808.44513,17.2723333333,0.0278667713
2457808.44659227,2457808.44524,17.3146666667,0.0288367291
2457808.44671227,2457808.44536,17.271,0.0278667713
2457808.44683227,2457808.44548,17.3083333333,0.0278789416
2457808.44694226,2457808.44559,17.295,0.0249573736
2457808.44706226,2457808.44571,17.234,0.0249430805
2457808.44717226,2457808.44582,17.277,0.0269116218
2457808.44729225,2457808.44594,17.2976666667,0.0278544521
2457808.44740225,2457808.44605,17.2336666667,0.024929477
2457808.44752225,2457808.44617,17.3123333333,0.0288484902
2457808.44764224,2457808.44629,17.2663333333,0.0268990138
2457808.44775224,2457808.4464,17.3366666667,0.0288997058
2457808.44787224,2457808.44652,17.2416666667,0.0279811359
2457808.44798223,2457808.44663,17.2653333333,0.0278667713
2457808.44810223,2457808.44675,17.3096666667,0.0270300279
2457808.44822223,2457808.44687,17.301,0.0278552202
2457808.44833222,2457808.44698,17.3606666667,0.0288873633
2457808.44845222,2457808.4471,17.316,0.0278667713
2457808.44856222,2457808.44721,17.394,0.0288873633
2457808.44868221,2457808.44733,17.4033333333,0.029797874
2457808.44880221,2457808.44745,17.405,0.0318933902
2457808.44891221,2457808.44756,17.3993333333,0.0298200501
2457808.4490322,2457808.44768,17.41,0.0298200501
2457808.4491422,2457808.44779,17.3943333333,0.0308050097
2457808.4492622,2457808.44791,17.371,0.0308969644
2457808.44938219,2457808.44803,17.3433333333,0.0258936058
2457808.44949219,2457808.44814,17.3113333333,0.0288255666
2457808.44961218,2457808.44826,17.2513333333,0.0259337029
2457808.44972218,2457808.44837,17.2546666667,0.0258936058
2457808.44984218,2457808.44849,17.274,0.0288873633
2457808.44995217,2457808.4486,17.259,0.0269407
2457808.45007217,2457808.44872,17.2593333333,0.0260166455
2457808.45019217,2457808.44884,17.242,0.0259067031
2457808.45030217,2457808.44895,17.2113333333,0.0269116218
2457808.45042216,2457808.44907,17.1963333333,0.0259645463
2457808.45053216,2457808.44918,17.1976666667,0.0249430805
2457808.45065216,2457808.4493,17.1793333333,0.0280460339
2457808.45077215,2457808.44942,17.257,0.0268729839
2457808.45088215,2457808.44953,17.216,0.0279811359
2457808.45100215,2457808.44965,17.2173333333,0.0258811741
2457808.45111214,2457808.44976,17.2843333333,0.0279932565
2457808.45123214,2457808.44988,17.196,0.0249711222
2457808.45135214,2457808.45,17.2756666667,0.0259337029
2457808.45146213,2457808.45011,17.2686666667,0.0268870469
2457808.45158213,2457808.45023,17.291,0.0279811359
2457808.45169213,2457808.45034,17.2483333333,0.0278789416
2457808.45181212,2457808.45046,17.2326666667,0.0269116218
2457808.45192212,2457808.45057,17.2243333333,0.0269116218
2457808.45204211,2457808.45069,17.224,0.0259337029
2457808.45216211,2457808.45081,17.2356666667,0.0269407
2457808.45227211,2457808.45092,17.2926666667,0.027817893
2457808.45239211,2457808.45104,17.238,0.0268990138
2457808.4525021,2457808.45115,17.1896666667,0.024958231
2457808.4526221,2457808.45127,17.1406666667,0.0250160212
2457808.4527421,2457808.45139,17.1066666667,0.0231487763
2457808.45285209,2457808.4515,17.1056666667,0.0240257234
2457808.45297209,2457808.45162,17.109,0.0240257234
2457808.45308209,2457808.45173,17.023,0.0231041407
2457808.45320208,2457808.45185,17.0376666667,0.02308568
2457808.45332208,2457808.45197,17.0406666667,0.0230702273
2457808.45343208,2457808.45208,17.0663333333,0.0240116002
2457808.45355207,2457808.4522,17.0316666667,0.0222473362
2457808.45366207,2457808.45231,17.0606666667,0.0230555187
2457808.45378207,2457808.45243,17.052,0.0220716394
2457808.45390206,2457808.45255,17.0313333333,0.0220887594
2457808.45401206,2457808.45266,17.0846666667,0.0231487763
2457808.45413205,2457808.45278,17.0773333333,0.0222625787
2457808.45424205,2457808.45289,17.0493333333,0.0231342386
2457808.45436205,2457808.45301,17.0766666667,0.0230555187
2457808.45447205,2457808.45312,17.0646666667,0.0232419521
2457808.45459204,2457808.45324,17.0653333333,0.0231041407
2457808.45471204,2457808.45336,17.1373333333,0.0249711222
2457808.45482204,2457808.45347,17.11,0.0249847031
2457808.45494203,2457808.45359,17.0523333333,0.0230555187
2457808.45505203,2457808.4537,17.098,0.0251121964
2457808.45517203,2457808.45382,17.169,0.0241011586
2457808.45529202,2457808.45394,17.115,0.0239981935
2457808.45540202,2457808.45405,17.1193333333,0.0239981935
2457808.45552202,2457808.45417,17.1446666667,0.0259769381
2457808.45563201,2457808.45428,17.2116666667,0.0259337029
2457808.45575201,2457808.4544,17.1913333333,0.0270174752
2457808.455872,2457808.45452,17.2093333333,0.0269116218
2457808.455982,2457808.45463,17.203,0.0269407
2457808.456102,2457808.45475,17.2256666667,0.0268990138
2457808.45621199,2457808.45486,17.2346666667,0.0269116218
2457808.45633199,2457808.45498,17.174,0.0240723858
2457808.45644199,2457808.45509,17.2176666667,0.0269532885
2457808.45656198,2457808.45521,17.216,0.0268729839
2457808.45668198,2457808.45533,17.193,0.0260565533
2457808.45679198,2457808.45544,17.2736666667,0.0259337029
2457808.45691198,2457808.45556,17.321,0.0270055608
2457808.45702197,2457808.45567,17.2733333333,0.0268990138
2457808.45714197,2457808.45579,17.273,0.0269116218
2457808.45726197,2457808.45591,17.2966666667,0.0259467799
2457808.45737196,2457808.45602,17.2273333333,0.0270300279
2457808.45749196,2457808.45614,17.2423333333,0.0269407
2457808.45760195,2457808.45625,17.182,0.0259899934
2457808.45772195,2457808.45637,17.2413333333,0.0268990138
2457808.45784195,2457808.45649,17.2493333333,0.0279932565
2457808.45795195,2457808.4566,17.3,0.0288873633
2457808.45807194,2457808.45672,17.3336666667,0.0288248244
2457808.45818194,2457808.45683,17.2843333333,0.0288367291
2457808.45830193,2457808.45695,17.2486666667,0.0259337029
2457808.45842193,2457808.45707,17.1813333333,0.0260565533
2457808.45853193,2457808.45718,17.3316666667,0.0278667713
2457808.45865192,2457808.4573,17.245,0.0259605204
2457808.45876192,2457808.45741,17.3143333333,0.0280460339
2457808.45888192,2457808.45753,17.3113333333,0.0288608493
2457808.45899192,2457808.45764,17.281,0.0269287516
2457808.45911191,2457808.45776,17.2416666667,0.0268990138
2457808.45923191,2457808.45788,17.2566666667,0.0269116218
2457808.45934191,2457808.45799,17.2326666667,0.0249573736
2457808.4594619,2457808.45811,17.2116666667,0.0269116218
2457808.4595719,2457808.45822,17.2366666667,0.026099585
2457808.4596919,2457808.45834,17.2713333333,0.028800674
2457808.45981189,2457808.45846,17.311,0.0307934309
2457808.45992189,2457808.45857,17.2863333333,0.0278789416
2457808.46004188,2457808.45869,17.3046666667,0.0299644253
2457808.46015188,2457808.4588,17.177,0.0269532885
2457808.46027188,2457808.45892,17.252,0.0279932565
2457808.46039187,2457808.45904,17.2223333333,0.0279191647
2457808.46050187,2457808.45915,17.2246666667,0.0269665162
2457808.46062187,2457808.45927,17.2256666667,0.0278667713
2457808.46073186,2457808.45938,17.1736666667,0.0269248699
2457808.46085186,2457808.4595,17.2003333333,0.0259337029
2457808.46096186,2457808.45961,17.177,0.0259337029
2457808.46108185,2457808.45973,17.1736666667,0.0260695687
2457808.46120185,2457808.45985,17.1863333333,0.0269665162
2457808.46131185,2457808.45996,17.2236666667,0.0249711222
2457808.46143185,2457808.46008,17.2556666667,0.0278667713
2457808.46154184,2457808.46019,17.2486666667,0.0269407
2457808.46166184,2457808.46031,17.2556666667,0.0280333156
2457808.46178183,2457808.46043,17.3153333333,0.0278789416
2457808.46189183,2457808.46054,17.282,0.0278789416
2457808.46201183,2457808.46066,17.282,0.0268990138
2457808.46212183,2457808.46077,17.3146666667,0.0299531023
2457808.46224182,2457808.46089,17.2223333333,0.0259645463
2457808.46236182,2457808.46101,17.257,0.0269116218
2457808.46247181,2457808.46112,17.3033333333,0.02897129
2457808.46259181,2457808.46124,17.2606666667,0.0288484902
2457808.46270181,2457808.46135,17.2243333333,0.0270432181
2457808.4628218,2457808.46147,17.2786666667,0.0278667713
2457808.4629418,2457808.46159,17.316,0.0288644706
2457808.4630518,2457808.4617,17.231,0.0259467799
2457808.4631718,2457808.46182,17.2403333333,0.0259769381
2457808.46328179,2457808.46193,17.2496666667,0.0268990138
2457808.46340179,2457808.46205,17.2873333333,0.0268990138
2457808.46351178,2457808.46216,17.2316666667,0.0270300279
2457808.46363178,2457808.46228,17.2796666667,0.0248564325
2457808.46375178,2457808.4624,17.3366666667,0.0277762611
2457808.46386178,2457808.46251,17.279,0.0278954775
2457808.46398177,2457808.46263,17.289,0.0268990138
2457808.46409177,2457808.46274,17.292,0.0269532885
2457808.46421176,2457808.46286,17.2536666667,0.0259467799
2457808.46433176,2457808.46298,17.2003333333,0.0259769381
2457808.46444176,2457808.46309,17.2113333333,0.0259899934
2457808.46456175,2457808.46321,17.2303333333,0.0269407
2457808.46467175,2457808.46332,17.1836666667,0.0249847031
2457808.46479175,2457808.46344,17.2696666667,0.0259899934
2457808.46491174,2457808.46356,17.232,0.0269248699
2457808.46502174,2457808.46367,17.1886666667,0.0249711222
2457808.46514174,2457808.46379,17.2013333333,0.0259337029
2457808.46525173,2457808.4639,17.1883333333,0.0269248699
2457808.46537173,2457808.46402,17.142,0.0249847031
2457808.46548173,2457808.46413,17.1526666667,0.0259899934
2457808.46560173,2457808.46425,17.1493333333,0.0240257234
2457808.46572172,2457808.46437,17.1706666667,0.0250986846
2457808.46583172,2457808.46448,17.1953333333,0.0250031531
2457808.46595171,2457808.4646,17.231,0.0270589789
2457808.46606171,2457808.46471,17.246,0.0270715124
2457808.46618171,2457808.46483,17.175,0.0259899934
2457808.46630171,2457808.46495,17.2403333333,0.026112579
2457808.4664117,2457808.46506,17.2513333333,0.0260037111
2457808.4665317,2457808.46518,17.2893333333,0.0269407
2457808.46664169,2457808.46529,17.1963333333,0.0278917303
2457808.46676169,2457808.46541,17.31,0.0278667713
2457808.46688169,2457808.46553,17.2963333333,0.0279932565
2457808.46699168,2457808.46564,17.2793333333,0.0278789416
2457808.46711168,2457808.46576,17.2733333333,0.0288484902
2457808.46722168,2457808.46587,17.2563333333,0.0269532885
2457808.46734167,2457808.46599,17.307,0.0298200501
2457808.46746167,2457808.46611,17.301,0.028875618
2457808.46757167,2457808.46622,17.2643333333,0.0289589781
2457808.46769166,2457808.46634,17.274,0.0268603578
2457808.46780166,2457808.46645,17.3193333333,0.0298695998
2457808.46792166,2457808.46657,17.2563333333,0.0270174752
2457808.46803166,2457808.46668,17.221,0.0279191647
2457808.46815165,2457808.4668,17.271,0.0279070119
2457808.46827165,2457808.46692,17.249,0.0270174752
2457808.46838164,2457808.46703,17.2543333333,0.0280333156
2457808.46850164,2457808.46715,17.1983333333,0.0249711222
2457808.46861164,2457808.46726,17.2346666667,0.0260565533
2457808.46873163,2457808.46738,17.286,0.0268990138
2457808.46885163,2457808.4675,17.2533333333,0.0269116218
2457808.46896163,2457808.46761,17.2173333333,0.0251121964
2457808.46908162,2457808.46773,17.233,0.0270589789
2457808.46919162,2457808.46784,17.3236666667,0.0288367291
2457808.46931162,2457808.46796,17.2646666667,0.0289748976
2457808.46943161,2457808.46808,17.2396666667,0.0269532885
2457808.46954161,2457808.46819,17.2633333333,0.0278667713
2457808.46966161,2457808.46831,17.2513333333,0.0269407
2457808.46977161,2457808.46842,17.2233333333,0.0268990138
2457808.4698916,2457808.46854,17.2933333333,0.0259467799
2457808.4700016,2457808.46865,17.201,0.0268603578
2457808.47012159,2457808.46877,17.1576666667,0.0250295777
2457808.47024159,2457808.46889,17.176,0.0251568436
2457808.47035159,2457808.469,17.1396666667,0.0230702273
2457808.47047159,2457808.46912,17.1173333333,0.0251263934
2457808.47058158,2457808.46923,17.0703333333,0.0220887594
2457808.47070158,2457808.46935,17.1013333333,0.0231041407
2457808.47082157,2457808.46947,17.1003333333,0.0251433558
2457808.47093157,2457808.46958,17.1086666667,0.0239981935
2457808.47105157,2457808.4697,17.1343333333,0.0249847031
2457808.47116156,2457808.46981,17.076,0.0240723858
